density,volume,nsites,formation_energy_per_atom,cbm,vbm,avg_atomic_volume,dopant_count,energy_density,band_width,volume_per_site,density_squared,volume_squared,energy_squared,density_volume,energy_volume,band_gap_density_ratio,formation_energy_ratio,dopant_Ag,dopant_Al,dopant_As,dopant_Au,dopant_B,dopant_Ba,dopant_Be,dopant_Bi,dopant_Br,dopant_C,dopant_Ca,dopant_Cd,dopant_Cl,dopant_Co,dopant_Cr,dopant_Cs,dopant_Cu,dopant_Er,dopant_F,dopant_Fe,dopant_Ga,dopant_Ge,dopant_Hf,dopant_I,dopant_In,dopant_Ir,dopant_K,dopant_La,dopant_Li,dopant_Mg,dopant_Mn,dopant_Mo,dopant_N,dopant_Na,dopant_Nb,dopant_Ni,dopant_Os,dopant_P,dopant_Pb,dopant_Pd,dopant_Pt,dopant_Rb,dopant_Re,dopant_Rh,dopant_S,dopant_Sb,dopant_Se,dopant_Si,dopant_Sn,dopant_Sr,dopant_Ta,dopant_Te,dopant_Ti,dopant_V,dopant_W,dopant_Yb,dopant_Zr,dopant_none,band_gap,structure_type
6.597744974458736,245.86914906117198,24.0,-1.617655459166667,2.8735,2.3309,10.244547877548833,0,-10.672878176122616,0.5425999999999997,10.244547877548833,43.53023874799551,60451.63846006481,2.61680918457172,1622.1819425927933,-397.73157121946787,0.08224022027230792,-0.0065793348427142274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5425999999999991,Normal ZnO
5.310802143868639,121.82676206704514,12.0,-1.058444209166666,4.8174,2.6598,10.152230172253761,0,-5.621187775207675,2.1576,10.152230172253761,28.20461941131973,14841.759955740428,1.120304143918449,646.9978291662378,-128.94683083138918,0.40626631185855144,-0.008688109174108808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1576,Normal ZnO
5.708336616549273,23.681474592351165,2.0,-1.782830182499999,1.4724,0.8415,11.840737296175583,0,-10.176994811853968,0.6308999999999999,11.840737296175583,32.5851069278372,560.8122388681738,3.1784834596329796,135.18182854939943,-42.22004766935052,0.1105225641688563,-0.0752837487187488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.630899999999999,Normal ZnO
6.93047251446635,19.505427410212953,2.0,-1.0736901225,2.5886,2.08316,9.752713705106476,0,-7.441179883040259,0.5054400000000001,9.752713705106476,48.03144927377354,380.4616984550868,1.152810479154065,135.18182854939943,-20.942784745486403,0.0,-0.0550457111202711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal ZnO
6.619789652587246,20.420864656411798,2.0,-1.6436317724999991,3.0448,2.3229,10.210432328205899,0,-10.880496600259129,0.7218999999999998,10.210432328205899,43.82161504450118,417.0117133154885,2.701525403571489,135.18182854939943,-33.56438197120071,0.10905180343877773,-0.08048786376848775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7218999999999991,Normal ZnO
4.790161309224454,135.0680671066982,12.0,-0.733435200833332,1.1971,1.2227000000000001,11.255672258891517,0,-3.513272921855094,-0.025600000000000067,11.255672258891517,22.945645368390938,18243.38275193953,0.5379271938214301,646.9978291662379,-99.06367492457117,0.0,-0.0054301154709939575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal ZnO
4.989704800572933,129.666554440645,12.0,-0.7270423933333331,3.2334000000000005,1.8854200000000003,10.805546203387083,0,-3.6277269202353666,1.3479800000000002,10.805546203387083,24.897153996860574,16813.415340508753,0.528590641703861,646.9978291662379,-94.27308207581348,0.0,-0.0056070155983526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal ZnO
3.799771946307514,255.40920809535734,18.0,-0.38273489611111006,3.53606,2.25872,14.189400449742074,0,-1.4543053211159167,1.2773400000000001,14.189400449742074,14.438266843945593,65233.86357989755,0.1464860007011822,970.4967437493568,-97.75401672619748,0.0,-0.0014985164355085252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal ZnO
5.683590721829489,432.6244820954948,42.0,-1.200087112619047,4.32838,2.55534,10.30058290703559,1,-6.820803978668757,1.77304,10.30058290703559,32.30320349326625,187163.9425083951,1.4402090778743215,2458.860492474242,-519.187065566293,0.0,-0.0027739694869005297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal ZnO
5.894125800502135,543.0921927349801,42.0,-1.715923067619048,5.1661,4.072,12.930766493690003,1,-10.1138664245302,1.0941,12.930766493690003,34.74071895214493,294949.1298096888,2.944391973987164,3201.053705250524,-931.9044213577623,0.1856254917237754,-0.0031595428742544817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0941,Normal ZnO
