material_id,structure_type,band_gap,density,volume,nsites,avg_atomic_volume,dopant_count,volume_per_site,density_volume_ratio,compactness,coordination_factor,phase_indicator,confinement_parameter,Zn_fraction,O_fraction,Zn_O_ratio,avg_electronegativity,electronegativity_difference,avg_atomic_radius,avg_valence_electrons,ionic_radius_mismatch,dataset_split
mp-aaabskpm,Normal ZnO,3.1432,7.412403569633795,687.7701653629325,60,11.46283608938221,1,11.46283608938221,0.010777442715830612,0.08723844537271885,0.6466465629498367,0,0.08723843776217316,0.26666666666666666,0.6,0.4444444444444445,2.7039999999999997,1.94,0.9133333333333333,7.466666666666667,0.4214340896097124,Training
mp-aaabsmgm,Normal ZnO,1.8592,4.599196172235177,850.6124958806122,66,12.888068119403215,1,12.888068119403215,0.0054069228809845455,0.0775911479312002,0.35685691014498,0,0.07759114191081444,0.18181818181818182,0.6363636363636364,0.28571428571428575,2.8854545454545453,1.79,0.8363636363636364,6.909090909090909,0.3807452149590446,Training
mp-aaabxamn,Normal ZnO,0.661,4.915828016542266,312.7023008683537,28,11.167939316726917,1,11.167939316726917,0.01572047275370492,0.08954203382017288,0.44017323710373785,0,0.08954202580239778,0.03571428571428571,0.5714285714285714,0.0625,2.6335714285714285,1.89,0.9410714285714286,6.607142857142857,0.41860717950566556,Training
mp-aaabxdgw,Normal ZnO,0.6580000000000004,5.968948418257499,580.7173133093517,44,13.19812075703072,1,13.19812075703072,0.01027857835676276,0.07576836266385076,0.45225744769756143,0,0.0757683569230064,0.2727272727272727,0.5454545454545454,0.5,2.65,1.79,0.9772727272727273,7.09090909090909,0.42826072334531456,Training
mp-aaacdinn,Normal ZnO,2.9952000000000005,4.242996431459501,302.26276373061995,26,11.625490912716153,1,11.625490912716153,0.014037443332594764,0.08601787292321425,0.36497352664746385,0,0.08601786552414042,0.23076923076923078,0.6153846153846154,0.375,2.8346153846153848,1.79,0.8346153846153848,7.230769230769231,0.377711550547864,Training
mp-aaacetuk,Normal ZnO,0.5251999999999999,6.597744983676687,245.86914906117198,24,10.244547877548833,0,10.244547877548833,0.026834375040688006,0.0976128973140458,0.6440250009765122,0,0.09761288778576901,0.5,0.5,1.0,2.545,1.79,0.9750000000000001,9.0,0.3846153846149902,Training
mp-aaacfhay,Normal ZnO,1.2857999999999996,5.971797452670151,580.4402637907178,44,13.191824177061768,1,13.191824177061768,0.010288392819928383,0.07580452760572884,0.45268928407684883,0,0.07580452185940288,0.2727272727272727,0.5454545454545454,0.5,2.65,1.79,0.9772727272727273,7.09090909090909,0.42826072334531456,Training
mp-aaacfxgd,Normal ZnO,0.4516000000000001,5.5081445778223985,49.08434295009371,4,12.271085737523428,0,12.271085737523428,0.11221795249871894,0.08149238147217296,0.44887180999487575,0,0.08149237483116525,0.5,0.5,1.0,2.545,1.79,0.9750000000000001,9.0,0.3846153846149902,Validation
mp-aaacgahw,Normal ZnO,1.6802,5.026767190549975,852.3138845340536,32,26.634808891689175,1,26.634808891689175,0.005897788685444495,0.03754485358113565,0.18872923793422383,0,0.03754485217151967,0.125,0.375,0.3333333333333333,1.89125,2.65,1.69375,4.25,0.5519658782894007,Training
mp-aaacgbtq,2D ZnO,2.677,4.264196514934157,347.2034966108582,28,12.400124878959222,1,12.400124878959222,0.01228154826859901,0.0806443491304527,0.3438833515207723,1,0.08064434262694219,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacgbuf,Normal ZnO,2.5427999999999997,4.7954524349234715,308.73915658900745,28,11.02639844960741,1,11.02639844960741,0.015532375201033495,0.09069144422543561,0.4349065056289379,0,0.0906914360004983,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacgbug,Normal ZnO,2.2492,5.557724578078479,266.3939026523075,28,9.514067951868125,1,9.514067951868125,0.02086280692568821,0.10510751079969385,0.5841585939192699,0,0.10510749975210619,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacgbut,Normal ZnO,3.5938,5.027982526581156,93.45862085830957,10,9.345862085830957,1,9.345862085830957,0.053799022782552504,0.10699922498493494,0.5379902278255251,0,0.10699921353610203,0.2,0.6,0.33333333333333337,2.774,1.79,0.8500000000000001,6.8,0.3720326659017246,Validation
mp-aaacgbvb,Normal ZnO,1.3848999999999996,6.219859995492636,99.33942065803808,10,9.933942065803809,1,9.933942065803809,0.06261220260475872,0.10066497200968774,0.6261220260475872,0,0.10066496187625218,0.2,0.6,0.33333333333333337,2.7960000000000003,1.79,0.88,6.8,0.39134489449325,Training
mp-aaacgbvg,Normal ZnO,2.6045,4.406155427189805,672.0343685947768,56,12.000613724906728,1,12.000613724906728,0.0065564435786917095,0.08332907157277678,0.36716084040673574,0,0.08332906462904319,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacgbyj,Normal ZnO,2.1159000000000003,5.131536469114348,288.51864332097443,28,10.304237261463372,1,10.304237261463372,0.01778580542408746,0.09704745481161246,0.49800255187444886,0,0.0970474453934049,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacgbyn,2D ZnO,2.2529000000000003,4.264646547274418,347.1668575130117,28,12.398816339750416,1,12.398816339750416,0.012284140731464955,0.08065286012778616,0.34395594048101874,1,0.08065285362290285,0.2857142857142857,0.5714285714285714,0.5,2.708571428571428,1.79,0.8857142857142857,7.428571428571429,0.38253358792316244,Training
mp-aaacggwj,Normal ZnO,2.8326000000000002,4.28485740854275,78.40702484441908,8,9.800878105552385,1,9.800878105552385,0.05464889609567739,0.10203167402250221,0.43719116876541914,0,0.10203166361204077,0.125,0.5,0.25,2.4175,2.13,1.03125,5.25,0.4205466729530604,Test
mp-aaachfqg,Normal ZnO,0.1557000000000004,8.913847864781777,185.20211079613617,14,13.228722199724013,1,13.228722199724013,0.04813037917512421,0.07559309092006353,0.6738253084517389,0,0.07559308520574856,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Training
mp-aaachfui,2D ZnO,2.7184,3.6597073169534013,363.77933849344834,28,12.99211923190887,1,12.99211923190887,0.010060239600328685,0.07696973697285527,0.28168670880920316,1,0.07696973104851532,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.7692857142857146,1.9,0.8821428571428571,5.857142857142858,0.42932163697298065,Training
mp-aaachfvt,Normal ZnO,0.9653,5.023265091270134,462.92738168956396,42,11.022080516418189,1,11.022080516418189,0.010851086539935146,0.09072697287144903,0.45574563467727613,0,0.09072696464006619,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Validation
mp-aaachfxv,Normal ZnO,1.3081,4.8567086666975845,474.4761648995908,42,11.297051545228353,1,11.297051545228353,0.010235938105530399,0.0885186719735186,0.42990940043227677,0,0.08851866413796401,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Test
mp-aaachgaz,Normal ZnO,1.0957999999999997,5.906550680547569,541.9497576250508,42,12.903565657739303,1,12.903565657739303,0.01089870525181658,0.07749795882196482,0.45774562057629636,0,0.07749795281603167,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Validation
mp-aaachgiy,Normal ZnO,1.0811000000000002,5.894125808737034,543.0921927349801,42,12.930766493690003,1,12.930766493690003,0.010852900993110698,0.07733493606028562,0.4558218417106493,0,0.07733493007959374,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaachgnd,Normal ZnO,0.6021999999999998,3.9922319690413994,347.2188421279552,28,12.400672933141257,1,12.400672933141257,0.01149773996444716,0.0806407850115507,0.3219367190045205,0,0.08064077850861504,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.803571428571429,1.79,0.8821428571428571,6.428571428571429,0.42932163697298065,Training
mp-aaachgng,2D ZnO,2.1239,3.9560535925912523,346.8528657826685,28,12.387602349381018,1,12.387602349381018,0.011405566946258055,0.08072587186736487,0.3193558744952255,1,0.080725865350699,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.7950000000000004,1.81,0.8678571428571429,6.142857142857143,0.414086662499484,Training
mp-aaachgod,Normal ZnO,0.38509999999999955,6.688341200351596,339.7593503150646,28,12.134262511252306,1,12.134262511252306,0.01968552498838916,0.08241127131316658,0.5511946996748965,0,0.08241126452154952,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.8892857142857147,1.79,0.8964285714285714,5.857142857142858,0.44445083759454795,Training
mp-aaachgou,Normal ZnO,1.0380000000000003,8.314908228705823,417.5159332087498,28,14.911283328883922,1,14.911283328883922,0.019915187774722225,0.06706330890131694,0.5576252576922223,0,0.06706330440382985,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.9064285714285716,1.79,0.9392857142857143,6.142857142857143,0.4887817540748577,Training
mp-aaachgqv,Normal ZnO,0.6234000000000002,5.4736161489750605,290.36618165902985,28,10.370220773536781,1,10.370220773536781,0.018850735643009084,0.09642996247021542,0.5278205980042544,0,0.09642995317147865,0.14285714285714285,0.5714285714285714,0.25,2.644285714285714,1.89,0.9357142857142857,7.142857142857142,0.4146099424117789,Test
mp-aaachgry,Normal ZnO,1.2281999999999993,6.04117280565554,201.6594858034329,14,14.404248985959493,1,14.404248985959493,0.02995729534680488,0.06942395962293818,0.4194021348552683,0,0.06942395480325235,0.14285714285714285,0.5714285714285714,0.25,2.761428571428571,1.79,0.95,6.285714285714285,0.42665446493522335,Training
mp-aaachgsw,Normal ZnO,0.9554,5.972078365168502,207.38481690101824,14,14.813201207215588,1,14.813201207215588,0.02879708565753781,0.06750735280048006,0.40315919920552934,0,0.0675073482432377,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachgti,Normal ZnO,1.5583999999999998,8.21519257038896,221.27903757954795,14,15.805645541396283,1,15.805645541396283,0.03712594117872429,0.06326853258735418,0.51976317650214,0,0.06326852858444722,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachgws,Normal ZnO,1.4293000000000005,5.26405476154287,291.8399860432389,28,10.42285664440139,1,10.42285664440139,0.018037469144908336,0.09594298704445363,0.5050491360574334,0,0.09594297783939776,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Training
mp-aaachgym,Normal ZnO,0.13779999999999948,5.402253913657354,225.50954122284304,14,16.107824373060218,1,16.107824373060218,0.023955766396434694,0.06208163044492002,0.33538072955008574,0,0.06208162659079142,0.14285714285714285,0.5714285714285714,0.25,2.761428571428571,1.79,0.95,6.285714285714285,0.42665446493522335,Training
mp-aaachhbh,Normal ZnO,1.4453999999999994,6.279795900539759,339.82566317138827,28,12.136630827549581,1,12.136630827549581,0.01847946333262398,0.08239518975316008,0.5174249733134714,0,0.08239518296419335,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Validation
mp-aaachhcg,Normal ZnO,1.1900000000000004,6.358625422832214,383.183383397209,28,13.685120835614608,1,13.685120835614608,0.016594209670221096,0.07307206213317219,0.46463787076619073,0,0.07307205679364633,0.14285714285714285,0.5714285714285714,0.25,2.761428571428571,1.79,0.95,6.285714285714285,0.42665446493522335,Training
mp-aaachhcv,Normal ZnO,1.7480000000000002,5.4789203221331775,282.9519710103384,28,10.105427536083514,1,10.105427536083514,0.01936342865259476,0.09895672364472395,0.5421760022726533,0,0.09895671385229178,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Training
mp-aaachhdg,Normal ZnO,0.6846000000000001,9.504540066103313,347.384182378441,28,12.406577942087178,1,12.406577942087178,0.027360313223440718,0.08060240339180656,0.76608877025634,0,0.08060239689505966,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Training
mp-aaachhdv,2D ZnO,2.0424,4.994235061991118,487.8664245941513,28,17.423800878362545,1,17.423800878362545,0.010236890263372513,0.05739275873164008,0.28663292737443036,1,0.05739275543771151,0.14285714285714285,0.5714285714285714,0.25,2.761428571428571,1.79,0.95,6.285714285714285,0.42665446493522335,Training
mp-aaachhec,Normal ZnO,0.1462,5.99994094417768,382.08605131049643,28,13.6459304039463,1,13.6459304039463,0.015703114279874104,0.07328192145189363,0.43968719983647486,0,0.07328191608165402,0.14285714285714285,0.5714285714285714,0.25,2.7528571428571427,1.79,0.9928571428571429,8.285714285714285,0.4634567887306529,Training
mp-aaachhhb,Normal ZnO,1.0635,4.810031617673499,159.69351038097446,14,11.406679312926746,1,11.406679312926746,0.030120394849346123,0.08766793319653853,0.4216855278908457,0,0.0876679255108727,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Training
mp-aaachhhl,Normal ZnO,0.5131999999999999,4.990373052200767,155.32619384762302,14,11.094728131973072,1,11.094728131973072,0.03212834163031153,0.09013289808500799,0.4497967828243615,0,0.09013288996106941,0.14285714285714285,0.5714285714285714,0.25,2.6757142857142853,1.79,0.9357142857142857,6.857142857142857,0.4146099424117789,Test
mp-aaachhik,Normal ZnO,0.8945999999999996,5.970922114529429,178.70236502407244,14,12.764454644576603,1,12.764454644576603,0.033412664014337144,0.07834255578046828,0.46777729620072,0,0.07834254964291272,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaachhjr,Normal ZnO,0.1982999999999997,5.490870508757974,149.55969547223685,14,10.682835390874061,1,10.682835390874061,0.03671357082338863,0.09360810715610782,0.5139899915274407,0,0.09360809839363092,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Training
mp-aaachhqj,Normal ZnO,1.2123999999999997,5.536844499528341,289.2263445129309,28,10.329512304033246,1,10.329512304033246,0.019143638141639475,0.0968099916594844,0.5360218679659052,0,0.09680998228731083,0.14285714285714285,0.5714285714285714,0.25,2.724285714285714,1.79,0.9357142857142857,7.428571428571429,0.4146099424117789,Training
mp-aaachhqm,Normal ZnO,0.7949000000000002,5.730808402378496,372.37954170587625,28,13.299269346638438,1,13.299269346638438,0.015389697191032246,0.07519210070384529,0.43091152134890287,0,0.0751920950499937,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Training
mp-aaachhqw,Normal ZnO,0.6427999999999998,8.644086765645367,381.963643963947,28,13.641558712998107,1,13.641558712998107,0.022630653151457045,0.07330540600519268,0.6336582882407973,0,0.07330540063151053,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Test
mp-aaachhqx,Normal ZnO,1.2982,3.940838028344807,364.57076725076166,20,18.22853836253808,1,18.22853836253808,0.010809528276919316,0.054859033681774756,0.2161905655383863,0,0.05485903067226135,0.1,0.7,0.14285714285714288,2.993,1.79,0.835,6.6,0.4301802408536599,Training
mp-aaachhue,Normal ZnO,2.1881999999999997,5.423388219369888,228.36616671762042,14,16.3118690512586,1,16.3118690512586,0.0237486501331319,0.06130505320129709,0.33248110186384655,0,0.06130504944298777,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Validation
mp-aaachhvi,Normal ZnO,1.7048999999999999,8.159347140865252,222.79354881247878,14,15.913824915177056,1,15.913824915177056,0.03662290559009821,0.06283844426655075,0.5127206782613749,0,0.06283844031788091,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Training
mp-aaachhvs,Normal ZnO,0.3771,5.7894595099009205,197.98858075926455,14,14.142041482804611,1,14.142041482804611,0.02924138078296029,0.07071114882641985,0.409379330961444,0,0.07071114382635363,0.14285714285714285,0.5714285714285714,0.25,2.7528571428571427,1.79,0.9928571428571429,8.285714285714285,0.4634567887306529,Training
mp-aaachhwh,Normal ZnO,0.1607000000000003,5.942922328779274,276.36670167823405,28,9.870239345651216,1,9.870239345651216,0.021503756679756212,0.10131466573205193,0.602105187033174,0,0.10131465546739149,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Training
mp-aaachhwo,2D ZnO,4.209,5.118410645623788,353.677994573698,20,17.6838997286849,1,17.6838997286849,0.014471951067584112,0.05654861288191477,0.28943902135168226,1,0.056548609684169325,0.1,0.7,0.14285714285714288,3.045,1.79,0.825,6.6,0.41659779045002604,Training
mp-aaachhxg,2D ZnO,3.6986999999999997,3.170408482082519,386.8345933490016,20,19.34172966745008,1,19.34172966745008,0.008195772892075369,0.051701684244035616,0.16391545784150738,1,0.0517016815709716,0.1,0.7,0.14285714285714288,3.005,1.79,0.845,6.6,0.44394474513326626,Validation
mp-aaachhyw,Normal ZnO,0.23450000000000015,7.9081777622586085,946.3546315279176,64,14.786791117623713,1,14.786791117623713,0.008356463307136942,0.06762792495311203,0.5348136516567643,0,0.06762792037957611,0.125,0.625,0.2,2.86125,1.79,0.9437500000000001,6.5,0.4764071049643349,Training
mp-aaachidz,Normal ZnO,2.2935,4.537115596544535,294.55916948517074,26,11.329198826352721,1,11.329198826352721,0.015403070252647085,0.08826749493299661,0.40047982656882425,0,0.08826748714184665,0.15384615384615385,0.6153846153846154,0.25,2.7261538461538466,1.9,0.9,6.461538461538462,0.42197473628439225,Training
mp-aaachies,Normal ZnO,1.2476000000000003,6.181576216656759,330.3808520600774,26,12.706955848464515,1,12.706955848464515,0.018710455401399075,0.07869705474115093,0.48647184043637587,0,0.078697048547925,0.15384615384615385,0.6153846153846154,0.25,2.8230769230769233,1.79,0.9115384615384616,6.461538461538462,0.4335943486464485,Training
mp-aaachigz,Normal ZnO,0.2768999999999999,5.158952994573364,159.1820902479926,14,11.370149303428041,1,11.370149303428041,0.03240912940725311,0.08794959268463652,0.4537278117015436,0,0.08794958494950636,0.14285714285714285,0.5714285714285714,0.25,2.7385714285714284,1.79,0.9214285714285715,7.7142857142857135,0.4028025133876739,Training
mp-aaachihe,Normal ZnO,0.1429999999999998,8.745291323782073,188.77169195997328,14,13.483692282855234,1,13.483692282855234,0.04632734488235164,0.07416366222414603,0.648582828352923,0,0.07416365672389764,0.14285714285714285,0.5714285714285714,0.25,2.8757142857142854,1.79,0.9214285714285715,6.857142857142857,0.4028025133876739,Validation
mp-aaachihx,Normal ZnO,0.3429000000000002,5.795027914768158,184.12644752266613,14,13.151889108761866,1,13.151889108761866,0.03147308798526457,0.0760347043478183,0.440623231793704,0,0.07603469856654248,0.14285714285714285,0.5714285714285714,0.25,2.8185714285714285,1.79,0.95,6.857142857142857,0.42665446493522335,Test
mp-aaachipq,Normal ZnO,0.8693,5.327015377963308,264.1065176346131,26,10.157942985946658,1,10.157942985946658,0.020169950387832508,0.09844512824924131,0.5244187100836453,0,0.098445118557799,0.15384615384615385,0.6153846153846154,0.25,2.7284615384615387,1.89,0.9,7.153846153846154,0.42197473628439225,Training
mp-aaachiqy,Normal ZnO,0.6479000000000001,4.833557276405962,285.00504171485835,26,10.961732373648399,1,10.961732373648399,0.016959550014846003,0.09122645635866491,0.44094830038599614,0,0.09122644803639934,0.15384615384615385,0.6153846153846154,0.25,2.753846153846154,1.79,0.9,6.923076923076923,0.42197473628439225,Validation
mp-aaachira,Normal ZnO,1.3676,4.732197217562692,288.8892629214749,26,11.111125496979803,1,11.111125496979803,0.016380661410972285,0.08999988347461446,0.4258971966852794,0,0.08999987537463618,0.15384615384615385,0.6153846153846154,0.25,2.746923076923077,1.81,0.8884615384615385,6.6923076923076925,0.41068541041101564,Training
mp-aaachisu,Normal ZnO,0.38859999999999983,5.4829062279974545,263.42142341515466,26,10.131593208275179,1,10.131593208275179,0.020814200060494482,0.09870115977250549,0.5411692015728565,0,0.09870115003058752,0.15384615384615385,0.6153846153846154,0.25,2.8115384615384618,1.79,0.8884615384615385,7.846153846153847,0.41068541041101564,Test
mp-aaachivd,2D ZnO,2.8317,3.6315351409906067,220.5251363588027,16,13.78282102242517,1,13.78282102242517,0.016467669783522057,0.07255408732167111,0.2634827165363529,1,0.07255408205757591,0.125,0.625,0.2,2.74125,1.9,0.89375,6.25,0.42462008344736446,Training
mp-aaachixk,Normal ZnO,0.8464,5.810785100007526,218.79918759946725,16,13.674949224966703,1,13.674949224966703,0.026557617225193286,0.07312641411306117,0.4249218756030926,0,0.07312640876558912,0.125,0.625,0.2,2.84625,1.79,0.90625,6.25,0.43742843817605476,Training
mp-aaachjhb,Normal ZnO,0.49849999999999994,7.17212298451507,237.58637451013905,16,14.84914840688369,1,14.84914840688369,0.030187433808505564,0.06734392926778382,0.482998940936089,0,0.06734392473257932,0.125,0.625,0.2,2.94625,1.79,0.8812500000000001,6.75,0.41201950491521516,Test
mp-aaachjil,Normal ZnO,1.9815,3.818460423989511,215.07780635061818,16,13.442362896913636,1,13.442362896913636,0.017753856016230845,0.07439168304477183,0.2840616962596935,0,0.07439167751064973,0.125,0.625,0.2,2.76375,1.81,0.8812500000000001,6.5,0.41201950491521516,Training
mp-aaachjux,Normal ZnO,0.6253000000000002,5.514616216162318,231.7300659934819,22,10.533184817885541,1,10.533184817885541,0.023797586078104543,0.09493804744619895,0.5235468937182999,0,0.09493803843296697,0.09090909090909091,0.5454545454545454,0.16666666666666669,2.691818181818182,1.79,0.959090909090909,7.2727272727272725,0.41038385119936865,Training
mp-aaachjvo,Normal ZnO,0.4380999999999995,5.660833367787298,196.02159780812048,13,15.078584446778498,1,15.078584446778498,0.028878620530630984,0.06631922270486389,0.37542206689820273,0,0.06631921830662488,0.07692307692307693,0.6153846153846154,0.125,2.846923076923077,1.79,0.9192307692307693,5.846153846153847,0.4401069051812687,Training
mp-aaachkcr,Normal ZnO,0.33450000000000024,6.970333266783556,536.842383700899,32,16.776324490653092,1,16.776324490653092,0.01298394736597981,0.05960781222115421,0.4154863157113539,0,0.05960780866806314,0.125,0.625,0.2,2.86125,1.79,0.9437500000000001,6.5,0.4764071049643349,Training
mp-aaachkgs,2D ZnO,2.9147,3.6281985236209504,587.6664893385622,44,13.356056575876414,1,13.356056575876414,0.006173907451368715,0.07487239922344974,0.27165192786022346,1,0.074872393617574,0.09090909090909091,0.6363636363636364,0.14285714285714288,2.759090909090909,1.9,0.8863636363636362,6.0,0.4276443433716075,Training
mp-aaachkvd,2D ZnO,2.0684000000000005,3.8780572610204493,565.601400333951,44,12.854577280317068,1,12.854577280317068,0.0068565198952375075,0.07779330103146995,0.30168687539045036,1,0.07779329497967274,0.09090909090909091,0.6363636363636364,0.14285714285714288,2.7836363636363632,1.81,0.8727272727272727,6.2727272727272725,0.4133986423533687,Training
mp-aaachkzl,Normal ZnO,1.1471,4.706960710615367,656.4949263232721,44,14.92033923461982,1,14.92033923461982,0.007169835614430512,0.06702260479974138,0.31547276703494254,0,0.06702260030771214,0.09090909090909091,0.6363636363636364,0.14285714285714288,2.928181818181818,1.79,0.8999999999999999,6.545454545454545,0.441911976852587,Training
mp-aaachlix,Normal ZnO,1.0360999999999994,8.170286001443209,592.5903247405973,44,13.467961925922667,1,13.467961925922667,0.013787410368591978,0.07425028415585543,0.606646056218047,0,0.07425027864275115,0.09090909090909091,0.6363636363636364,0.14285714285714288,2.9827272727272724,1.79,0.8727272727272727,6.545454545454545,0.4133986423533687,Training
mp-aaachljz,Normal ZnO,0.1817000000000002,5.971664024133739,207.39920619674578,14,14.81422901405327,1,14.81422901405327,0.028793089929552238,0.06750266916026253,0.40310325901373134,0,0.06750266460365249,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachlkg,Normal ZnO,1.0585999999999998,8.021337162183324,226.6267916123254,14,16.187627972308956,1,16.187627972308956,0.03539447860388186,0.061775573401528006,0.4955227004543461,0,0.06177556958530678,0.14285714285714285,0.5714285714285714,0.25,2.7785714285714285,1.79,0.9928571428571429,6.571428571428571,0.4634567887306529,Test
mp-aaachlre,Normal ZnO,1.7036999999999995,5.296140796268316,701.5589799755708,42,16.70378523751359,1,16.70378523751359,0.007549102698255864,0.05986667008590282,0.3170623133267463,0,0.05986666650188485,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachlsj,Normal ZnO,1.7082000000000002,5.308100102288955,699.9783469107502,42,16.666151116922624,1,16.666151116922624,0.00758323470737663,0.060001856036491295,0.3184958577098184,0,0.060001852436268786,0.14285714285714285,0.5714285714285714,0.25,2.787142857142857,1.79,0.95,6.571428571428571,0.42665446493522335,Training
mp-aaachmcs,Normal ZnO,0.3380000000000001,5.30717673982822,195.66737118291582,16,12.229210698932238,1,12.229210698932238,0.027123463051708537,0.08177142618757173,0.4339754088273366,0,0.08177141950100614,0.25,0.5,0.5,2.6025,1.79,0.9750000000000001,8.25,0.3846153846149902,Training
mp-aaachmia,Normal ZnO,1.0979999999999994,6.228382418511759,215.9130257318797,18,11.99516809621554,1,11.99516809621554,0.028846719036763585,0.08336690173733362,0.5192409426617445,0,0.0833668947872939,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.932222222222222,1.79,0.8722222222222222,6.444444444444445,0.4424803677181782,Training
mp-aaachmkf,Normal ZnO,3.0212,7.806932324146332,222.61292525964723,18,12.367384736647068,1,12.367384736647068,0.03506953731447123,0.08085783868571642,0.6312516716604822,0,0.08085783214772686,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8099999999999996,1.94,0.8722222222222222,6.444444444444445,0.4424803677181782,Test
mp-aaachmqx,Normal ZnO,1.3788000000000005,4.903755118680248,156.64135248998448,14,11.188668034998893,1,11.188668034998893,0.03130562274536137,0.08937614351162569,0.43827871843505906,0,0.08937613552353138,0.14285714285714285,0.5714285714285714,0.25,2.667142857142857,1.81,0.9214285714285715,6.571428571428571,0.4028025133876739,Training
mp-aaachmxe,Normal ZnO,1.6669000000000003,4.216547822103009,207.37375361979508,18,11.520764089988615,1,11.520764089988615,0.02033308327678084,0.08679979836311258,0.36599549898205513,0,0.08679979082890825,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8388888888888886,1.81,0.8499999999999999,6.444444444444445,0.41594516540336224,Training
mp-aaachmxo,Normal ZnO,0.552,7.8282579115536866,224.46040675243796,18,12.470022597357664,1,12.470022597357664,0.034875896332629115,0.08019231658905694,0.6277661339873241,0,0.08019231015824983,0.1111111111111111,0.6666666666666666,0.16666666666666666,3.001111111111111,1.79,0.8499999999999999,6.666666666666666,0.41594516540336224,Training
mp-aaachmyq,Normal ZnO,0.7704,5.2338063029540995,224.1749790579418,18,12.45416550321899,1,12.45416550321899,0.02334696896862145,0.08029442034807817,0.4202454414351861,0,0.08029441390088475,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.956666666666666,1.79,0.8722222222222222,6.666666666666666,0.4424803677181782,Training
mp-aaachngx,Normal ZnO,1.1204,5.530249853419214,259.5702255059287,16,16.223139094120544,1,16.223139094120544,0.0213054090519619,0.06164035173454265,0.3408865448313904,0,0.06164034793500992,0.25,0.5,0.5,2.6225,1.79,1.0,7.0,0.4015594601048237,Test
